ITEM©ö©ªE¡Ì	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	¡íoA¢® ¨¡C¢¬A¡Æ¢®	¡íoA¢®¢¯¢®¨ù¡© ¡íi ¢Ò¡×	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
73751	©ø¨£¨¬n¨¬n©øa(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4001	0	0	0	0	0
73752	©ø¨£¨¬n¨¬n©øa(¡ÆEA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4002	0	0	0	0	0
73753	©ø¨£¨¬n¨¬n©øa(CI¢¥A¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4003	0	0	0	0	0
73754	©ø¨£¨¬n¨¬n©øa(Eo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4004	0	0	0	0	0
73755	¨ù¨ù©öI¡¤O¢¥U©ö©¬(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4005	0	0	0	0	0
73756	¨ù¨ù©öI¡¤O¢¥U©ö©¬(¡ÆEA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4006	0	0	0	0	0
73757	¨ù¨ù©öI¡¤O¢¥U©ö©¬(©øe¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4007	0	0	0	0	0
73758	¨ù¨ù©öI¡¤O¢¥U©ö©¬(¨¬¢¬¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4008	0	0	0	0	0
73759	¨ù¨ù©öI¡¤O(¢¯¡þ¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4009	0	0	0	0	0
73760	¨ù¨ù©öI¡¤O(©øe¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4010	0	0	0	0	0
73761	¨ù¨ù©öI¡¤O(¨¬¢¬¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4011	0	0	0	0	0
73762	¨ù¨ù©öI¡¤O(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	LOG	NONE	NONE	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4012	0	0	0	0	0
74001	¢¯i¨ùo¢¯¢® Au ¨ùoA¨¡(¨¬OA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1001	0	0	0	0	0
74002	¢¯i¨ùo¢¯¢® Au ¨ùoA¨¡(¢¯¡þ¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1002	0	0	0	0	0
74003	¢¯i¨ùo¢¯¢® Au ¨ùoA¨¡(CI¢¥A¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1003	0	0	0	0	0
74004	¢¯i¨ùo¢¯¢® Au ¨ùoA¨¡(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1004	0	0	0	0	0
74005	¢¥I¨¡¢ç©öe¥ìa(¨¬OA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1005	0	0	0	0	0
74006	¢¥I¨¡¢ç©öe¥ìa(A¨ùA¨Ï©ö¡ì¢¥I)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1006	0	0	0	0	0
74007	¢¥I¨¡¢ç©öe¥ìa(¨¡A¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1007	0	0	0	0	0
74008	¢¥I¨¡¢ç©öe¥ìa(AE¡¤I©ö¢ç¨úc)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1008	0	0	0	0	0
74009	Aa©ö©¬ ©ö¡©A¨ö¢¬O¢¬¢ç(¡ÆEA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1009	0	0	0	0	0
74010	Aa©ö©¬ ©ö¡©A¨ö¢¬O¢¬¢ç(¨¬OA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1010	0	0	0	0	0
74011	Aa©ö©¬ ©ö¡©A¨ö¢¬O¢¬¢ç(¢¯¡þ¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1011	0	0	0	0	0
74012	Aa©ö©¬ ©ö¡©A¨ö¢¬O¢¬¢ç(¢¯¡þ¡¤I¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1012	0	0	0	0	0
74013	¨ú¨¡CA¡¤I Ci¨úi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1013	0	0	0	0	0
74014	¨ú¨¡CA¡¤I Ci¨úi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1013	0	0	0	0	0
74015	Au¢¬©ø	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1014	0	0	0	0	0
74016	Au¢¬©ø	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1014	0	0	0	0	0
74017	¨¬OA¨¬ ¢¯©ªAe¢¬©£AU	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1015	0	0	0	0	0
74018	¡¤I¡¤¡í¨ö¨¬C©ø ¥ìI¡ÆC	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1016	0	0	0	0	0
74019	AI©ö©ª	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1017	0	0	0	0	0
74020	CO¡¤IA¨Ï E¡Ì©öU¢¬O¢¬¢ç	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1018	0	0	0	0	0
74251	©øoA¨¬ ¨¡¡À¢¥IA¡¿AI(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2001	0	0	0	0	0
74252	©øoA¨¬ ¨¡¡À¢¥IA¡¿AI(AE¡¤I¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2002	0	0	0	0	0
74253	©øoA¨¬ ¨¡¡À¢¥IA¡¿AI(A¡í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2003	0	0	0	0	0
74254	©øoA¨¬ ¨¡¡À¢¥IA¡¿AI(¨ú¨¡AI¨¬¢¬¢¬¢ç)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2004	0	0	0	0	0
74255	©öI¥ì©£¨úo ¨ùoA¨¡(¨¬OA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2005	0	0	0	0	0
74256	©öI¥ì©£¨úo ¨ùoA¨¡(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2006	0	0	0	0	0
74257	©öI¥ì©£¨úo ¨ùoA¨¡(¢¯¡þ¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2007	0	0	0	0	0
74258	©öI¥ì©£¨úo ¨ùoA¨¡(¨¬¢¬¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2008	0	0	0	0	0
74259	¨ùoA¨¡(¨¬OA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2009	0	0	0	0	0
74260	¨ùoA¨¡(CI¢¥A¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2010	0	0	0	0	0
74261	¨ùoA¨¡(¡ÆEA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2011	0	0	0	0	0
74262	¨ùoA¨¡(©øe¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2012	0	0	0	0	0
74263	¨ú¨¡CA¡¤I Ci¨úi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2013	0	0	0	0	0
74264	¨ú¨¡CA¡¤I Ci¨úi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2013	0	0	0	0	0
74265	Au¢¬©£	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2014	0	0	0	0	0
74266	Au¢¬©£	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2014	0	0	0	0	0
74267	¡íc¢¬¡¤¢¯e ¨ö¨¬A¡ìCA	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2015	0	0	0	0	0
74268	¡íc¢¬¡¤¢¯e ¥ìI¡ÆC¨ù¨ù¨¡¢ç	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2016	0	0	0	0	0
74269	AI©ö©ª	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2017	0	0	0	0	0
74270	CO¡¤IA¨Ï E¡Ì©öU¢¬O¢¬¢ç	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_MALE | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2018	0	0	0	0	0
74501	¨ö¨¬¨¡¡À¨¡¨ù(Eo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3001	0	0	0	0	0
74502	¨ö¨¬¨¡¡À¨¡¨ù(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3002	0	0	0	0	0
74503	¨ö¨¬¨¡¡À¨¡¨ù(©øe¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3003	0	0	0	0	0
74504	¨ö¨¬¨¡¡À¨¡¨ù(AE¡¤I¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3004	0	0	0	0	0
74505	A¡ì¢¬¢ç¨ö¨¬¢¬¢Ò(Eo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3005	0	0	0	0	0
74506	A¡ì¢¬¢ç¨ö¨¬¢¬¢Ò(¡í¢®¡Æ¡Ì¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3006	0	0	0	0	0
74507	A¡ì¢¬¢ç¨ö¨¬¢¬¢Ò(¡ÆEA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3007	0	0	0	0	0
74508	A¡ì¢¬¢ç¨ö¨¬¢¬¢Ò(¨¬¢¬¢Òo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3008	0	0	0	0	0
74509	¨ù¨ù¡¤A¥ìE ¢¯A©öe(Eo¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3009	0	0	0	0	0
74510	¨ù¨ù¡¤A¥ìE ¢¯A©öe(CI¢¥A¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3010	0	0	0	0	0
74511	¨ù¨ù¡¤A¥ìE ¢¯A©öe(¡ÆEA¨¬¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3011	0	0	0	0	0
74512	¨ù¨ù¡¤A¥ìE ¢¯A©öe(¡Æ¡Í¡ío)	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	2592000	LIMIT_NONE	0	APPLY_NONE	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3012	0	0	0	0	0
74513	¨ú¨¡CA¡¤I Ci¨úi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_HP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3013	0	0	0	0	0
74514	¨ú¨¡CA¡¤I Ci¨úi	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_FEMALE | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	604800	LIMIT_NONE	0	APPLY_MAX_SP_PCT	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3013	0	0	0	0	0
