VNUM	LOCALE_NAME	
1	Yang	
30888	Costum Oriental M
30889	Costum Oriental F
30890	Arc Crystal
30891	Fan Crystal
30892	Spear Crystal
30893	Bell Crystal
30894	Spada Crystal
30895	Costum Crystal M
30896	Costum Crystal F
30897	Sabie
30898	Pumnal
30899	Arc
30900	Evantai
30901	Lance
30902	Clopot
30903	Sabie Sura
30904	Sabie
30905	Pumnal
30906	Arc
30907	Evantai
30908	Lance
30909	Clopot
30910	Sabie Sura
30911	Sabie
30912	Pumnal
30913	Arc
30914	Evantai
30915	Lance
30916	Clopot
30917	Sabie Sura
30918	Sabie
30919	Pumnal
30920	Arc
30921	Evantai
30922	Lance
30923	Clopot
30924	Sabie Sura
30925	Sabie
30926	Pumnal
30927	Arc
30928	Evantai
30929	Lance
30930	Clopot
30931	Sabie Sura
30932	Sabie
30933	Pumnal
30934	Arc
30935	Evantai
30936	Lance
30937	Clopot
30938	Sabie Sura
30939	Sabie
30940	Pumnal
30941	Arc
30942	Evantai
30943	Lance
30944	Clopot
30945	Sabie Sura
30946	Sabie
30947	Pumnal
30948	Arc
30950	Lance
30951	Clopot
30952	Sabie Sura
30953	Sabie
30954	Pumnal
30955	Arc
30956	Lance
30957	Clopot
30958	Sabie Sura
30959	Sabie
30960	Pumnal
30961	Arc
30962	Lance
30963	Clopot
30964	Sabie Sura
30965	Sabie
30966	Pumnal
30967	Arc
30968	Lance
30969	Clopot
30970	Sabie
30971	Pumnal
30972	Arc
30973	Lance
30974	Clopot
30975	Evantai
30976	Sabie Sura
30977	Sabie
30978	Pumnal
30979	Arc
30980	Lance
30981	Clopot
30982	Evantai
30983	Sabie Sura
30984	Sabie
30985	Pumnal
30986	Arc
30987	Lance
30988	Clopot
30989	Evantai
30990	Sabie Sura
30991	Sabie
30992	Pumnal
30993	Arc
30994	Lance
30995	Clopot
30996	Evantai
30997	Sabie Sura
31101	Sabie
31102	Pumnal
31103	Arc
31104	Lance
31105	Clopot
31106	Evantai
31107	Sabie Sura
31108	Sabie
31109	Pumnal
31110	Arc
31111	Lance
31112	Clopot
31113	Evantai
31114	Sabie Sura
31115	Sabie
31116	Pumnal
31117	Arc
31118	Lance
31119	Clopot
31120	Evantai
31121	Sabie Sura
31122	Sabie
31123	Pumnal
31124	Arc
31125	Lance
31126	Clopot
31127	Evantai
31128	Sabie
31129	Pumnal
31130	Arc
31131	Lance
31132	Clopot
31133	Evantai
31134	Sabie Sura
31135	Sabie
31136	Pumnal
31137	Arc
31138	Lance
31139	Clopot
31141	Sabie Sura
31142	Clopot
31143	Sabie
31144	Pumnal
31145	Arc
31146	Lance
31147	Clopot
31148	Evantai
31149	Sabie Sura
31150	Sabie
31151	Pumnal
31152	Arc
31153	Lance
31154	Clopot
31155	Evantai
31156	Sabie
31157	Pumnal
31158	Arc
31159	Lance
31160	Clopot
31161	Evantai
31162	Sabie Sura
31156	Sabie
31157	Pumnal
31158	Arc
31159	Lance
31160	Clopot
31161	Evantai
31162	Sabie Sura
31163	Sabie
31164	Pumnal
31165	Arc
31166	Lance
31167	Clopot
31168	Evantai
31169	Sabie Sura
31170	Costum Gold Android(M)
31171	Costum Gold Android(F)
31172	Freza Gold Android(M)
31173	Freza Gold Android(F)
31174	Costum Dark Android(M)
31175	Costum Dark Android(F)
31176	Freza Dark Android(M)
31177	Freza Dark Android(F)
31178	Sabie Gold Android
31179	Pumnal Gold Android
31180	Arc Gold Android
31181	Lance Gold Android
31182	Clopot Gold Android
31183	Evantai Gold Android
31184	Sabie Sura Gold Android
31185	Sabie Dark Android
31186	Pumnal Dark Android
31187	Arc Dark Android
31188	Lance Dark Android
31189	Clopot Dark Android
31190	Evantai Dark Android
31191	Sabie Sura Dark Android





